merchant_name,category,zipcode,payment_type,transaction_amount,date_posted
Pizza Hot,Gamble,85265,MA,0,1/13/2014
Pizza Hot,Hobby,85265,Discover,138,1/13/2014
Pizza Hot,Gamble,85265,MA,0,1/13/2014
Pizza Hot,Hobby,85265,MA,225,1/13/2014
Pizza Hot,Hobby,85265,Discover,492,1/13/2014
Pizza Hot,Hobby,85265,Discover,223,1/13/2014
Pizza Hot,Food and Restaurent,85265,MA,270,1/13/2014
Pizza Hot,Entertainment,85265,MA,148,1/13/2014
Pizza Hot,Food and Restaurent,85265,MA,498,1/13/2014
Pizza Hot,Food and Restaurent,85265,AMX,254,1/13/2014
Pizza Hot,Gamble,85265,MA,0,1/13/2014
Pizza Hot,Food and Restaurent,85265,MA,116,1/13/2014
Pizza Hot,Food and Restaurent,85265,MA,112,1/14/2014
Pizza Hot,Gamble,85265,MA,60,1/14/2014
Pizza Hot,Entertainment,85265,MA,228,1/14/2014
Pizza Hot,Food and Restaurent,85265,Discover,163,1/14/2014
Pizza Hot,Food and Restaurent,85265,AMX,538,1/14/2014
Pizza Hot,Food and Restaurent,85265,MA,336,1/14/2014
Pizza Hot,Gamble,85265,MA,0,1/14/2014
Pizza Hot,Hobby,85265,Discover,1374,1/14/2014
Pizza Hot,Hobby,85265,Discover,598,1/14/2014
Pizza Hot,Education,85265,MA,602,1/14/2014
Pizza Hot,Hobby,85265,VISA,466,1/14/2014
Pizza Hot,Gamble,85265,MA,0,1/14/2014
Pizza Hot,Food and Restaurent,85265,Discover,293,1/15/2014
Pizza Hot,Hobby,85265,Discover,444,1/15/2014
Pizza Hot,Food and Restaurent,85265,MA,77,1/15/2014
Pizza Hot,Food and Restaurent,85265,MA,205,1/15/2014
Pizza Hot,Gamble,85265,MA,0,1/15/2014
Pizza Hot,Food and Restaurent,85265,MA,420,1/15/2014
Pizza Hot,Hobby,85265,Discover,323,1/16/2014
Pizza Hot,Hobby,85265,Discover,118,1/16/2014
Pizza Hot,Gamble,85265,MA,0,1/16/2014
Pizza Hot,Hobby,85265,VISA,201,1/16/2014
Pizza Hot,Entertainment,85265,VISA,670,1/16/2014
Pizza Hot,Food and Restaurent,85265,MA,98,1/17/2014
Pizza Hot,Gamble,85265,MA,0,1/17/2014
Pizza Hot,Food and Restaurent,85265,VISA,138,1/17/2014
Pizza Hot,Food and Restaurent,85265,MA,453,1/17/2014
Pizza Hot,Entertainment,85265,MA,530,1/17/2014
Pizza Hot,Gamble,85265,AMX,5000,1/17/2014
Pizza Hot,Gamble,85265,MA,0,1/17/2014
Pizza Hot,Food and Restaurent,85265,Discover,45,1/17/2014
Pizza Hot,Food and Restaurent,85265,Discover,669,1/17/2014
Pizza Hot,Food and Restaurent,85265,Discover,11401,1/17/2014
Pizza Hot,Food and Restaurent,85265,MA,218,1/18/2014
Pizza Hot,Food and Restaurent,85265,MA,336,1/18/2014
Pizza Hot,Hobby,85265,Discover,569,1/18/2014
Pizza Hot,Education,85265,VISA,1111,1/18/2014
Pizza Hot,Entertainment,85265,VISA,855,1/18/2014
Pizza Hot,Food and Restaurent,85265,VISA,657,1/18/2014
Pizza Hot,Hobby,85265,AMX,420,1/18/2014
Pizza Hot,Hobby,85265,AMX,1304,1/18/2014
Pizza Hot,Entertainment,85265,MA,945,1/18/2014
Pizza Hot,Hobby,85265,MA,382,1/18/2014
Pizza Hot,Food and Restaurent,85265,MA,554,1/18/2014
Pizza Hot,Hobby,85265,AMX,1651,1/18/2014
Pizza Hot,Gamble,85265,VISA,2261,1/19/2014
Pizza Hot,Hobby,85265,MA,177,1/19/2014
Pizza Hot,Hobby,85265,VISA,4081.16,1/19/2014
Pizza Hot,Entertainment,85265,Discover,130,1/19/2014
Pizza Hot,Food and Restaurent,85265,MA,327,1/19/2014
Pizza Hot,Food and Restaurent,85265,Discover,630,1/19/2014
Pizza Hot,Hobby,85265,Discover,256,1/19/2014
Pizza Hot,Food and Restaurent,85265,MA,167,1/19/2014
Pizza Hot,Gamble,85265,MA,0,1/19/2014
Pizza Hot,Food and Restaurent,85265,MA,989,1/19/2014
Pizza Hot,Food and Restaurent,85265,VISA,282,1/19/2014
Pizza Hot,Food and Restaurent,85265,VISA,135,1/19/2014
Pizza Hot,Hobby,85265,Discover,636,1/19/2014
Pizza Hot,Food and Restaurent,85265,MA,709,1/19/2014
Pizza Hot,Hobby,85265,MA,167,1/20/2014
Pizza Hot,Food and Restaurent,85265,Discover,74,1/20/2014
Pizza Hot,Food and Restaurent,85265,VISA,168,1/20/2014
Pizza Hot,Education,85265,Discover,1215,1/20/2014
Pizza Hot,Education,85265,AMX,1281,1/20/2014
Pizza Hot,Hobby,85265,Discover,156,1/20/2014
Pizza Hot,Food and Restaurent,85265,Discover,428,1/20/2014
Pizza Hot,Entertainment,85265,AMX,1295,1/21/2014
Pizza Hot,Food and Restaurent,85265,MA,147,1/21/2014
Pizza Hot,Food and Restaurent,85265,MA,390,1/21/2014
Pizza Hot,Hobby,85265,VISA,510,1/21/2014
Pizza Hot,Food and Restaurent,85265,MA,217,1/21/2014
Pizza Hot,Entertainment,85265,Discover,364,1/21/2014
Pizza Hot,Food and Restaurent,85265,VISA,68,1/21/2014
Pizza Hot,Food and Restaurent,85265,Discover,151,1/22/2014
Pizza Hot,Food and Restaurent,85265,Discover,187,1/22/2014
Pizza Hot,Hobby,85265,Discover,659,1/23/2014
Pizza Hot,Hobby,85265,AMX,1051,1/23/2014
Pizza Hot,Education,85265,AMX,720,1/23/2014
Pizza Hot,Gamble,85265,Discover,64,1/23/2014
Pizza Hot,Gamble,85265,MA,0,1/23/2014
Pizza Hot,Hobby,85265,Discover,404,1/23/2014
Pizza Hot,Gamble,85265,MA,0,1/23/2014
Pizza Hot,Food and Restaurent,85265,MA,46,1/23/2014
Pizza Hot,Food and Restaurent,85265,MA,94,1/23/2014
Pizza Hot,Food and Restaurent,85265,MA,133,1/23/2014
Pizza Hot,Food and Restaurent,85265,MA,215,1/23/2014
Pizza Hot,Food and Restaurent,85265,MA,170,1/23/2014
Pizza Hot,Entertainment,85265,Discover,950,1/23/2014
Pizza Hot,Hobby,85265,Discover,253,1/24/2014
Pizza Hot,Hobby,85265,AMX,1191,1/24/2014
Pizza Hot,Food and Restaurent,85265,MA,1344,1/24/2014
Pizza Hot,Food and Restaurent,85265,MA,335,1/24/2014
Pizza Hot,Gamble,85265,MA,0,1/24/2014
Pizza Hot,Hobby,85265,Discover,229,1/24/2014
Pizza Hot,Hobby,85265,Discover,425,1/24/2014
Pizza Hot,Food and Restaurent,85265,Discover,225,1/24/2014
Pizza Hot,Gamble,85265,MA,0,1/24/2014
Pizza Hot,Food and Restaurent,85265,MA,304,1/24/2014
Pizza Hot,Hobby,85265,Discover,182,1/24/2014
Pizza Hot,Hobby,85265,Discover,203,1/24/2014
Pizza Hot,Hobby,85432,Discover,714,1/24/2014
Pizza Hot,Gamble,85265,MA,0,1/24/2014
Pizza Hot,Hobby,85265,Discover,349,1/24/2014
Pizza Hot,Education,85265,Discover,2800,1/24/2014
Pizza Hot,Food and Restaurent,85265,VISA,244,1/24/2014
Pizza Hot,Entertainment,85265,VISA,900,1/24/2014
Pizza Hot,Entertainment,85265,VISA,534,1/24/2014
Pizza Hot,Hobby,85265,Discover,244,1/24/2014
Pizza Hot,Food and Restaurent,85265,VISA,1489,1/24/2014
Pizza Hot,Entertainment,85265,VISA,1337,1/24/2014
Pizza Hot,Food and Restaurent,85265,VISA,961.86,1/25/2014
Pizza Hot,Entertainment,85265,VISA,696,1/25/2014
Pizza Hot,Entertainment,85265,VISA,1264.97,1/25/2014
Pizza Hot,Hobby,85265,VISA,259,1/25/2014
Pizza Hot,Entertainment,85265,VISA,0,1/25/2014
Pizza Hot,Food and Restaurent,85265,VISA,239,1/25/2014
Pizza Hot,Hobby,85265,VISA,751,1/25/2014
Pizza Hot,Entertainment,85265,Discover,679,1/25/2014
Pizza Hot,Hobby,85265,MA,409,1/25/2014
Pizza Hot,Hobby,85265,Discover,177,1/25/2014
Pizza Hot,Gamble,85265,MA,0,1/25/2014
Pizza Hot,Food and Restaurent,85265,Discover,383,1/25/2014
Pizza Hot,Entertainment,85265,AMX,442,1/26/2014
Pizza Hot,Gamble,85265,VISA,277,1/26/2014
Pizza Hot,Hobby,85265,Discover,893,1/26/2014
Pizza Hot,Entertainment,85265,AMX,726,1/26/2014
Pizza Hot,Education,85265,Discover,1521,1/26/2014
Pizza Hot,Gamble,85432,MA,0,1/26/2014
Pizza Hot,Education,85265,VISA,722,1/26/2014
Pizza Hot,Hobby,85265,Discover,524,1/26/2014
Pizza Hot,Food and Restaurent,85432,AMX,1288,1/26/2014
Pizza Hot,Hobby,85265,MA,327,1/26/2014
Pizza Hot,Entertainment,85265,VISA,139,1/26/2014
Pizza Hot,Gamble,85265,VISA,152,1/26/2014
Pizza Hot,Food and Restaurent,85432,AMX,347,1/26/2014
Pizza Hot,Gamble,85265,VISA,183,1/26/2014
Pizza Hot,Entertainment,85265,VISA,355,1/26/2014
Pizza Hot,Hobby,85265,VISA,464,1/26/2014
Pizza Hot,Hobby,85265,VISA,1971,1/26/2014
Pizza Hot,Gamble,85265,MA,0,1/26/2014
Pizza Hot,Food and Restaurent,85265,MA,195,1/26/2014
Pizza Hot,Gamble,85265,MA,0,1/26/2014
Pizza Hot,Gamble,85265,MA,0,1/26/2014
Pizza Hot,Hobby,85265,VISA,457,1/26/2014
Pizza Hot,Gamble,85265,MA,0,1/26/2014
Pizza Hot,Entertainment,85265,Discover,466,1/26/2014
Pizza Hot,Hobby,85265,Discover,257,1/26/2014
Pizza Hot,Education,85265,MA,543,1/27/2014
Pizza Hot,Gamble,85265,MA,0,1/27/2014
Pizza Hot,Gamble,85265,MA,0,1/27/2014
Pizza Hot,Gamble,85265,MA,0,1/27/2014
Pizza Hot,Gamble,85265,MA,0,1/27/2014
Pizza Hot,Education,85265,VISA,236,1/27/2014
Pizza Hot,Gamble,85265,MA,0,1/27/2014
Pizza Hot,Hobby,85265,Discover,559,1/27/2014
Pizza Hot,Gamble,85265,MA,0,1/27/2014
Pizza Hot,Entertainment,85265,Discover,286,1/27/2014
Pizza Hot,Hobby,85265,MA,170,1/27/2014
Pizza Hot,Food and Restaurent,85265,MA,199,1/28/2014
Pizza Hot,Food and Restaurent,85265,VISA,129,1/28/2014
Pizza Hot,Food and Restaurent,85265,MA,80,1/28/2014
Pizza Hot,Food and Restaurent,85265,MA,244,1/28/2014
Pizza Hot,Gamble,85265,MA,0,1/28/2014
Pizza Hot,Hobby,85265,VISA,493,1/29/2014
Pizza Hot,Gamble,85265,MA,0,1/29/2014
Pizza Hot,Entertainment,85265,Discover,318,1/29/2014
Pizza Hot,Entertainment,85265,Discover,311,1/29/2014
Pizza Hot,Food and Restaurent,85265,AMX,533,1/29/2014
Pizza Hot,Entertainment,85265,MA,294,1/31/2014
Pizza Hot,Food and Restaurent,85265,Discover,604,1/31/2014
Pizza Hot,Food and Restaurent,85265,Discover,397,1/31/2014
Pizza Hot,Food and Restaurent,85265,MA,741.6,1/31/2014
Pizza Hot,Entertainment,85265,AMX,366,1/31/2014
Pizza Hot,Food and Restaurent,85265,VISA,270,1/31/2014
Pizza Hot,Hobby,85265,VISA,718,1/31/2014
Pizza Hot,Gamble,85265,Discover,1292,2/2/2014
Pizza Hot,Food and Restaurent,85265,VISA,433,2/2/2014
Pizza Hot,Entertainment,85265,VISA,542,2/2/2014
Pizza Hot,Entertainment,85265,VISA,730,2/2/2014
Pizza Hot,Food and Restaurent,85265,AMX,0,2/2/2014
Pizza Hot,Entertainment,85265,VISA,440,2/2/2014
Pizza Hot,Hobby,85265,MA,203,2/2/2014
Pizza Hot,Food and Restaurent,85265,MA,163,2/2/2014
Pizza Hot,Hobby,85265,Discover,291,2/2/2014
Pizza Hot,Food and Restaurent,85265,MA,244,2/2/2014
Pizza Hot,Food and Restaurent,85265,MA,387,2/2/2014
Pizza Hot,Food and Restaurent,85265,MA,336,2/3/2014
Pizza Hot,Gamble,85265,MA,0,2/3/2014
Pizza Hot,Food and Restaurent,85265,MA,159,2/3/2014
Pizza Hot,Entertainment,85265,VISA,335,2/3/2014
Pizza Hot,Food and Restaurent,85265,MA,90,2/3/2014
Pizza Hot,Food and Restaurent,85265,MA,352,2/3/2014
Pizza Hot,Food and Restaurent,85265,MA,478,2/3/2014
Pizza Hot,Gamble,85265,MA,0,2/3/2014
Pizza Hot,Food and Restaurent,85265,MA,194,2/3/2014
Pizza Hot,Entertainment,85265,VISA,363,2/3/2014
Pizza Hot,Food and Restaurent,85265,MA,199,2/3/2014
Pizza Hot,Entertainment,85265,AMX,248,2/3/2014
Pizza Hot,Gamble,85265,MA,0,2/3/2014
Pizza Hot,Gamble,85265,MA,0,2/4/2014
Pizza Hot,Food and Restaurent,85265,AMX,800,2/4/2014
Pizza Hot,Gamble,85265,MA,0,2/4/2014
Pizza Hot,Hobby,85265,MA,296,2/4/2014
Pizza Hot,Food and Restaurent,85265,MA,77,2/5/2014
Pizza Hot,Hobby,85265,MA,128,2/5/2014
Pizza Hot,Food and Restaurent,85265,MA,105,2/6/2014
Pizza Hot,Gamble,85265,MA,0,2/6/2014
Pizza Hot,Food and Restaurent,85265,MA,243,2/6/2014
Pizza Hot,Gamble,85265,MA,148,2/6/2014
Pizza Hot,Food and Restaurent,85265,Discover,0,2/6/2014
Pizza Hot,Entertainment,85265,AMX,181,2/6/2014
Pizza Hot,Food and Restaurent,85265,Discover,369.07,2/6/2014
Pizza Hot,Food and Restaurent,85265,Discover,94,2/6/2014
Pizza Hot,Entertainment,85265,Discover,251,2/6/2014
Pizza Hot,Gamble,85265,MA,0,2/6/2014
Pizza Hot,Gamble,85265,MA,0,2/6/2014
Pizza Hot,Entertainment,85432,MA,356,2/6/2014
Pizza Hot,Gamble,85265,MA,0,2/6/2014
Pizza Hot,Hobby,85265,MA,297,2/6/2014
Pizza Hot,Food and Restaurent,85265,AMX,150,2/6/2014
Pizza Hot,Hobby,85265,VISA,287,2/6/2014
Pizza Hot,Food and Restaurent,85265,AMX,397,2/6/2014
Pizza Hot,Gamble,85265,MA,0,2/6/2014
Pizza Hot,Gamble,85265,MA,596,2/6/2014
Pizza Hot,Entertainment,85265,AMX,1609,2/6/2014
Pizza Hot,Gamble,85265,MA,0,2/6/2014
Pizza Hot,Food and Restaurent,85265,VISA,512,2/6/2014
Pizza Hot,Entertainment,85265,MA,401,2/6/2014
Pizza Hot,Food and Restaurent,85265,MA,124,2/7/2014
Pizza Hot,Hobby,85265,MA,499,2/7/2014
Pizza Hot,Hobby,85265,MA,116,2/7/2014
Pizza Hot,Education,85265,Discover,2462.21,2/7/2014
Pizza Hot,Food and Restaurent,85265,MA,498.62,2/7/2014
Pizza Hot,Food and Restaurent,85265,MA,180,2/7/2014
Pizza Hot,Food and Restaurent,85265,MA,194,2/8/2014
Pizza Hot,Food and Restaurent,85265,MA,238,2/8/2014
Pizza Hot,Entertainment,85265,Discover,207,2/8/2014
Ray's Pizza,Entertainment,85265,Discover,5671,2/8/2014
Pizza Hot,Hobby,85265,MA,251,2/8/2014
Ray's Pizza,Hobby,85265,Discover,5671,2/8/2014
Ray's Pizza,Food and Restaurent,85265,Discover,5671,2/8/2014
Pizza Hot,Food and Restaurent,85265,Discover,183,2/8/2014
Pizza Hot,Food and Restaurent,85265,MA,34,2/8/2014
Pizza Hot,Hobby,85265,MA,1194,2/9/2014
Pizza Hot,Hobby,85265,MA,359,2/9/2014
Pizza Hot,Gamble,85265,MA,272,2/9/2014
Pizza Hot,Food and Restaurent,85265,MA,574.34,2/9/2014
Pizza Hot,Hobby,85265,Discover,223,2/9/2014
Pizza Hot,Food and Restaurent,85265,Discover,174,2/9/2014
Pizza Hot,Hobby,85265,Discover,440,2/9/2014
Ray's Pizza,Food and Restaurent,85121,VISA,5671,2/9/2014
Pizza Hot,Food and Restaurent,85265,Discover,301,2/9/2014
Pizza Hot,Food and Restaurent,85265,MA,541,2/9/2014
Ray's Pizza,Food and Restaurent,85265,MA,5671,2/10/2014
Pizza Hot,Entertainment,85265,VISA,366,2/10/2014
Ray's Pizza,Food and Restaurent,85265,Discover,5671,2/10/2014
Ray's Pizza,Food and Restaurent,85265,Discover,5671,2/10/2014
Pizza Hot,Food and Restaurent,85265,MA,831,2/10/2014
Pizza Hot,Gamble,85265,MA,0,2/10/2014
Ray's Pizza,Hobby,85265,MA,5671,2/10/2014
Ray's Pizza,Entertainment,85265,Discover,5671,2/10/2014
Pizza Hot,Food and Restaurent,85265,MA,622,2/10/2014
Pizza Hot,Gamble,85265,MA,62,2/10/2014
Pizza Hot,Food and Restaurent,85265,MA,80,2/10/2014
Ray's Pizza,Hobby,85265,MA,5671,2/10/2014
Pizza Hot,Food and Restaurent,85265,MA,76,2/10/2014
Pizza Hot,Hobby,85265,Discover,784,2/10/2014
Pizza Hot,Gamble,85265,MA,0,2/10/2014
Pizza Hot,Food and Restaurent,85265,Discover,285,2/10/2014
Pizza Hot,Gamble,85265,MA,0,2/10/2014
Ray's Pizza,Food and Restaurent,85265,MA,5671,2/11/2014
Pizza Hot,Gamble,85265,MA,0,2/11/2014
Pizza Hot,Food and Restaurent,85265,MA,717,2/11/2014
Ray's Pizza,Education,85265,MA,5671,2/11/2014
Pizza Hot,Food and Restaurent,85265,MA,315,2/11/2014
Pizza Hot,Food and Restaurent,85265,MA,214,2/11/2014
Pizza Hot,Food and Restaurent,85265,MA,214,2/11/2014
Pizza Hot,Food and Restaurent,85265,MA,87,2/11/2014
Pizza Hot,Entertainment,85265,Discover,484,2/11/2014
Ray's Pizza,Hobby,85121,VISA,5671,2/11/2014
Ray's Pizza,Gamble,85265,MA,5671,2/11/2014
Pizza Hot,Food and Restaurent,85265,MA,205,2/11/2014
Pizza Hot,Food and Restaurent,85265,VISA,401,2/11/2014
Pizza Hot,Entertainment,85265,MA,643,2/11/2014
Ray's Pizza,Food and Restaurent,85265,Discover,5671,2/11/2014
Pizza Hot,Entertainment,85121,MA,451,2/11/2014
Ray's Pizza,Entertainment,85265,Discover,5671,2/11/2014
Ray's Pizza,Hobby,85265,Discover,5671,2/11/2014
Pizza Hot,Hobby,85265,AMX,858,2/11/2014
Ray's Pizza,Hobby,85265,Discover,555,2/11/2014
Pizza Hot,Food and Restaurent,85265,MA,84,2/11/2014
Pizza Hot,Hobby,85265,Discover,335,2/11/2014
Ray's Pizza,Hobby,85265,MA,555,2/12/2014
Ray's Pizza,Food and Restaurent,85265,VISA,555,2/12/2014
Pizza Hot,Entertainment,85265,Discover,837,2/12/2014
Pizza Hot,Food and Restaurent,85265,MA,457,2/12/2014
Pizza Hot,Education,85265,Discover,71,2/12/2014
Pizza Hot,Entertainment,85265,VISA,1497,2/12/2014
Pizza Hot,Hobby,85265,MA,0,2/12/2014
Pizza Hot,Hobby,85265,MA,0,2/12/2014
Pizza Hot,Hobby,85265,MA,141,2/12/2014
Pizza Hot,Entertainment,85265,MA,187,2/12/2014
Pizza Hot,Entertainment,85265,MA,141,2/13/2014
Pizza Hot,Hobby,85265,MA,205,2/13/2014
Pizza Hot,Hobby,85265,MA,148,2/13/2014
Pizza Hot,Gamble,85265,AMX,1632,2/14/2014
Pizza Hot,Entertainment,85265,MA,0,2/14/2014
Pizza Hot,Education,85265,Discover,1439,2/14/2014
Ray's Pizza,Education,85265,MA,555,2/14/2014
Pizza Hot,Food and Restaurent,85265,MA,0,2/14/2014
Pizza Hot,Hobby,85265,Discover,493,2/14/2014
Pizza Hot,Food and Restaurent,85265,Discover,168,2/14/2014
Pizza Hot,Food and Restaurent,85265,Discover,75,2/14/2014
Pizza Hot,Food and Restaurent,85265,MA,692,2/14/2014
Ray's Pizza,Food and Restaurent,85265,MA,555,2/15/2014
Pizza Hot,Food and Restaurent,85265,MA,306,2/15/2014
Ray's Pizza,Hobby,85265,Discover,555,2/15/2014
Pizza Hot,Food and Restaurent,85265,Discover,94,2/15/2014
Pizza Hot,Food and Restaurent,85265,MA,145,2/15/2014
Pizza Hot,Hobby,85265,Discover,596,2/15/2014
Pizza Hot,Entertainment,85265,VISA,142,2/15/2014
Pizza Hot,Gamble,85265,MA,0,2/15/2014
Pizza Hot,Food and Restaurent,85265,VISA,714,2/15/2014
Ray's Pizza,Food and Restaurent,85121,AMX,555,2/16/2014
Pizza Hot,Education,85265,Discover,249,2/16/2014
Ray's Pizza,Food and Restaurent,85265,MA,555,2/16/2014
Ray's Pizza,Entertainment,85121,VISA,555,2/16/2014
Ray's Pizza,Hobby,85265,VISA,555,2/16/2014
Pizza Hot,Food and Restaurent,85265,VISA,58,2/16/2014
Pizza Hot,Hobby,85265,Discover,340,2/16/2014
Pizza Hot,Gamble,85265,MA,0,2/16/2014
Ray's Pizza,Entertainment,85121,VISA,555,2/16/2014
Ray's Pizza,Education,85265,VISA,555,2/17/2014
Ray's Pizza,Food and Restaurent,85121,VISA,555,2/17/2014
Ray's Pizza,Entertainment,85265,Discover,555,2/17/2014
Pizza Hot,Hobby,85265,Discover,189,2/17/2014
Pizza Hot,Entertainment,85432,AMX,366,2/17/2014
Ray's Pizza,Hobby,85265,VISA,555,2/17/2014
Pizza Hot,Gamble,85265,MA,0,2/17/2014
Pizza Hot,Food and Restaurent,85265,MA,445.09,2/17/2014
Pizza Hot,Hobby,85265,MA,248,2/17/2014
Pizza Hot,Gamble,85265,MA,0,2/17/2014
Pizza Hot,Entertainment,85432,VISA,478,2/17/2014
Pizza Hot,Food and Restaurent,85265,MA,338,2/17/2014
Pizza Hot,Food and Restaurent,85265,MA,445.57,2/17/2014
Pizza Hot,Food and Restaurent,85265,AMX,757,2/17/2014
Pizza Hot,Food and Restaurent,85265,MA,136,2/17/2014
Pizza Hot,Food and Restaurent,85265,VISA,159,2/17/2014
Ray's Pizza,Hobby,85265,MA,555,2/18/2014
Pizza Hot,Food and Restaurent,85265,MA,212,2/18/2014
Pizza Hot,Food and Restaurent,85265,MA,175,2/18/2014
Pizza Hot,Food and Restaurent,85265,MA,144,2/18/2014
Pizza Hot,Entertainment,85265,MA,129,2/18/2014
Pizza Hot,Food and Restaurent,85265,MA,210,2/18/2014
Ray's Pizza,Food and Restaurent,85265,VISA,555,2/18/2014
Pizza Hot,Hobby,85265,MA,579,2/18/2014
Ray's Pizza,Hobby,85265,VISA,555,2/19/2014
Ray's Pizza,Food and Restaurent,85265,Discover,555,2/19/2014
Pizza Hot,Food and Restaurent,85265,MA,377,2/19/2014
Pizza Hot,Hobby,85265,VISA,379,2/19/2014
Pizza Hot,Gamble,85265,MA,244,2/19/2014
Pizza Hot,Food and Restaurent,85265,MA,141,2/20/2014
Pizza Hot,Food and Restaurent,85265,MA,335,2/20/2014
Pizza Hot,Food and Restaurent,85265,MA,107,2/20/2014
Pizza Hot,Food and Restaurent,85265,MA,189,2/20/2014
Pizza Hot,Food and Restaurent,85265,MA,175,2/21/2014
Pizza Hot,Entertainment,85265,Discover,0,2/21/2014
Pizza Hot,Hobby,85265,Discover,79,2/22/2014
Pizza Hot,Hobby,85265,Discover,294,2/22/2014
Pizza Hot,Gamble,85121,MA,0,2/22/2014
Pizza Hot,Gamble,85265,Discover,514,2/22/2014
Pizza Hot,Entertainment,85265,VISA,1856,2/22/2014
Ray's Pizza,Hobby,85265,AMX,555,2/23/2014
Ray's Pizza,Hobby,85265,Discover,6666,2/23/2014
Ray's Pizza,Hobby,85265,MA,6666,2/23/2014
Pizza Hot,Food and Restaurent,85265,Discover,4220,2/23/2014
Ray's Pizza,Food and Restaurent,85265,MA,6666,2/23/2014
Pizza Hot,Entertainment,85265,VISA,499,2/23/2014
Ray's Pizza,Food and Restaurent,85265,Discover,6666,2/23/2014
Ray's Pizza,Entertainment,85265,MA,6666,2/23/2014
Pizza Hot,Hobby,85265,MA,986,2/23/2014
Pizza Hot,Hobby,85265,VISA,1838.24,2/23/2014
Pizza Hot,Hobby,85265,Discover,166,2/23/2014
Pizza Hot,Gamble,85265,MA,0,2/23/2014
Pizza Hot,Hobby,85265,MA,743,2/23/2014
Pizza Hot,Food and Restaurent,85265,MA,148,2/23/2014
Pizza Hot,Food and Restaurent,85265,MA,87,2/23/2014
Pizza Hot,Food and Restaurent,85265,MA,134,2/23/2014
Ray's Pizza,Hobby,85265,Discover,6666,2/24/2014
Pizza Hot,Food and Restaurent,85265,MA,94,2/24/2014
Ray's Pizza,Food and Restaurent,85265,Discover,6666,2/24/2014
Pizza Hot,Gamble,85265,MA,0,2/24/2014
Pizza Hot,Gamble,85265,MA,0,2/24/2014
Pizza Hot,Gamble,85265,MA,0,2/24/2014
Pizza Hot,Gamble,85265,MA,0,2/25/2014
Pizza Hot,Gamble,85265,MA,0,2/25/2014
Pizza Hot,Gamble,85265,MA,0,2/25/2014
Ray's Pizza,Hobby,85265,Discover,6666,2/26/2014
Pizza Hot,Food and Restaurent,85265,MA,1879,2/26/2014
Ray's Pizza,Food and Restaurent,85265,MA,6666,2/26/2014
Pizza Hot,Hobby,85265,VISA,270,2/26/2014
Pizza Hot,Food and Restaurent,85265,MA,134,2/26/2014
Pizza Hot,Food and Restaurent,85265,MA,73,2/26/2014
Pizza Hot,Hobby,85265,MA,182,2/26/2014
Pizza Hot,Gamble,85265,MA,0,2/26/2014
Pizza Hot,Hobby,85265,AMX,466,2/26/2014
Ray's Pizza,Food and Restaurent,85265,Discover,6666,2/26/2014
Pizza Hot,Gamble,85265,MA,0,2/26/2014
Ray's Pizza,Food and Restaurent,85265,Discover,6666,2/27/2014
Pizza Hot,Education,85265,Discover,546,2/27/2014
Ray's Pizza,Food and Restaurent,85265,AMX,6666,2/27/2014
Pizza Hot,Food and Restaurent,85265,Discover,141,2/27/2014
Ray's Pizza,Hobby,85265,Discover,6666,2/27/2014
Pizza Hot,Hobby,85265,Discover,274,2/27/2014
Pizza Hot,Hobby,85265,AMX,415,2/27/2014
Ray's Pizza,Food and Restaurent,85265,MA,6666,2/28/2014
Ray's Pizza,Food and Restaurent,85265,AMX,6666,2/28/2014
Pizza Hot,Hobby,85265,VISA,657,2/28/2014
Pizza Hot,Food and Restaurent,85265,Discover,238,2/28/2014
Pizza Hot,Food and Restaurent,85265,Discover,815,2/28/2014
Pizza Hot,Education,85265,VISA,600,2/28/2014
Pizza Hot,Food and Restaurent,85265,MA,384,2/28/2014
Pizza Hot,Entertainment,85265,MA,790,2/28/2014
Pizza Hot,Entertainment,85265,Discover,246,2/28/2014
Pizza Hot,Hobby,85265,MA,201,2/28/2014
Pizza Hot,Gamble,85265,MA,0,2/28/2014
Pizza Hot,Hobby,85265,MA,486,2/28/2014
Pizza Hot,Hobby,85265,MA,228,3/1/2014
Pizza Hot,Entertainment,85265,VISA,1099,3/1/2014
Ray's Pizza,Hobby,85265,VISA,6666,3/2/2014
Pizza Hot,Gamble,85265,MA,0,3/2/2014
Pizza Hot,Hobby,85265,MA,333,3/2/2014
Pizza Hot,Food and Restaurent,85265,MA,308,3/2/2014
Pizza Hot,Entertainment,85265,MA,134,3/2/2014
Pizza Hot,Food and Restaurent,85265,VISA,270,3/2/2014
Pizza Hot,Food and Restaurent,85265,VISA,191,3/2/2014
Pizza Hot,Gamble,85265,MA,0,3/2/2014
Ray's Pizza,Food and Restaurent,85121,Discover,564,3/2/2014
Pizza Hot,Hobby,85265,MA,865,3/2/2014
Pizza Hot,Food and Restaurent,85265,Discover,239,3/2/2014
Pizza Hot,Food and Restaurent,85265,Discover,407,3/2/2014
